major_axis_length,area,is_cammeo
1.613823119,1.366495365,1
-1.026152562,-0.4956958941,0
-0.1731636292,0.03190572114,0
0.8368182161,0.8781463864,1
0.4371204747,1.107312515,1
-0.2054709872,-0.1395359416,1
-0.2940407556,-0.1886017373,0
-0.00262828146,0.1410049611,0
0.471649051,0.6403215882,1
1.451646198,1.170232182,1
1.721837292,1.437496458,1
0.05439668899,-0.2186184594,0
-0.8352169861,-0.3502302409,0
-1.774794956,-1.208593044,0
-1.119627376,-1.253040882,0
-0.8140061002,-0.4425893858,0
0.9601544237,0.2241281915,0
-0.5353612589,-1.053891476,0
1.149783504,1.330128952,1
-0.06249536196,-0.53610302,1
1.180119749,1.513692752,1
1.369946465,1.110775983,1
-1.668910178,-1.868383685,0
0.2032760326,-0.1106737088,0
-0.6077310001,-0.1770568442,0
0.2726847324,0.5595073364,1
-0.1180476822,-0.03620914823,0
1.62870703,1.161573512,1
-1.595956274,-1.980946393,0
0.7161422236,1.019571327,1
-1.261411938,-1.229373852,0
1.747938357,2.219662966,1
-0.4528036463,-0.2619118086,0
0.5075995569,0.1767941297,1
-0.3884617728,0.2616490941,0
1.422423185,1.038620401,1
-0.3481449115,0.1421594504,0
-0.6555711454,-0.09508810311,0
-0.8068028816,-1.019834042,0
-0.8296578189,-0.4397031625,0
0.8451775176,1.326088239,1
-1.28603598,-0.9003443978,0
-0.9108792025,-0.6232669631,0
-1.09977633,-1.329237177,0
0.6331088855,0.7482663388,1
1.816796999,1.620483014,1
-1.204922159,-1.206284065,0
-0.2749347802,0.2368275739,0
-0.7506340422,-0.3952553241,0
-0.4779392675,-0.3744745165,0
0.4408974203,-0.4420121412,0
0.8872258799,1.081336505,1
-0.8266408097,-0.4685653953,0
-0.2830089962,-0.309823115,0
1.742407173,1.847340163,1
0.2616599689,0.1104109943,1
-0.3138804327,-0.7906679132,0
0.2798660886,0.1998839159,1
0.8683953705,0.5589300918,1
1.029202831,0.5941420158,1
-1.156249494,-1.08044473,0
1.023125963,0.5191002105,1
-1.802038111,-2.331911144,0
-0.9834955514,-0.4177678656,0
-1.301144637,-0.7895134239,0
-0.5345401077,-0.3259859654,0
1.309838024,1.491757455,1
-0.7258560895,0.04345061426,0
-0.9968901974,-1.082753709,0
0.8406852348,0.2362503293,1
0.5687154168,0.4492536072,1
-1.47474684,-0.5049318086,0
-0.7461303909,-0.5736239227,0
-0.8135950874,-0.5320623075,0
-0.6440033202,-0.9263204073,0
-0.3911316073,0.776551327,1
1.100612377,1.715151137,1
1.835251475,2.645092277,1
0.2489955266,-0.6053723787,0
-0.664581946,-0.5753556566,0
0.7816323095,-0.1378042076,1
-1.365676276,-1.213211001,0
-0.9768686253,-1.329814422,0
0.064372058,-0.1066329962,1
1.749135541,1.812128239,1
-0.2264291439,-0.06507138101,1
1.37389831,1.560449569,1
0.607549134,0.5693204956,1
-1.653999157,-1.624786441,0
-1.144981621,-1.033110669,0
0.6745792063,0.8585200681,1
-0.5526692718,-0.7519925213,0
-0.3054879004,-0.6706010248,0
-1.207781759,-1.035996892,0
-1.037991481,-0.7133171293,0
-0.4336390796,0.1681354599,0
-0.9821558245,-0.9846221175,0
-0.5143681223,-0.8784091009,0
-0.9270005252,-0.5788191246,0
-0.6130540536,-0.6013316661,0
0.4407181488,0.2200874789,0
-0.323338975,-0.1418449202,0
-0.6822345101,-0.9903945641,0
-1.056300791,-1.145673376,0
1.003016067,1.666085341,1
-0.1040199015,-0.4102636851,0
0.8251375811,0.5012056262,1
-0.3457776524,-0.906694089,0
-1.149133725,-1.454499267,0
0.1975821931,-0.05814444514,0
0.9565777375,1.800006101,1
-1.076004047,-0.4039139939,0
0.2109138754,-0.06333964705,0
-1.003622938,-0.8079852529,0
-0.9949260808,-0.7560332339,0
2.878973102,2.694158073,1
1.1453708,1.498684391,1
-0.4488281902,0.04345061426,0
-1.196889044,-0.6729100034,0
-0.3295146615,-0.5643880082,0
0.09961334807,0.5421899968,0
-0.6183779816,0.05095479478,0
-0.9514951413,-0.7433338514,0
-0.04963066015,-0.4552887683,0
0.9527911724,0.4192368851,1
1.174676015,0.6599479065,1
0.1382144495,0.08616671878,1
1.56591039,1.431146767,1
1.511557878,2.156166054,1
-1.166274709,-1.319424018,0
0.8125640862,0.7280627759,1
-1.371498666,-1.870115419,0
0.3907136274,-0.50262283,1
-1.320608281,-1.08044473,0
-1.01584576,-0.7600739464,0
-0.437657386,0.04345061426,0
0.3148686415,-0.4050684832,1
-0.399448933,-1.210902023,0
0.7510171001,0.5196774552,1
-0.2188682567,-0.4847282457,0
1.503161848,2.652596458,1
-1.737295719,-2.047906773,0
0.4105253206,-0.1730161316,1
1.13584842,1.251623679,1
-0.4112432524,-1.522614137,0
-1.207318276,-0.6798369393,0
1.027725809,1.22449318,1
1.557630668,1.640686577,1
-0.4816821078,-0.05468097721,0
1.130340848,1.662044629,1
-0.2498288918,-0.09277912448,0
1.593175408,1.423065341,1
-0.4048865454,-0.3415715711,0
-0.1762934482,-0.04659955203,0
-0.4806580737,-0.1862927587,0
0.4461137854,0.02671051924,1
-0.6783718639,-0.6221124737,0
1.345165015,1.059978453,1
-0.6258409253,-1.262854042,0
0.5666140044,0.9093175978,1
-0.6292339674,-0.4922324262,0
-0.490868682,-0.06449413636,0
-1.573816674,-1.817008911,0
1.751235204,1.449041351,1
0.6055264261,0.3089831559,1
-0.8995964629,-0.7364069156,0
0.9596332244,0.1335007805,1
0.7310165158,-0.09162463517,1
1.762721701,1.337633132,1
-1.41455707,-0.8795635902,0
-0.6672168006,-0.4010277706,0
0.816320044,0.1479318969,1
0.8656555764,0.602223441,1
1.005968363,0.7575022533,1
-0.475461822,-0.9690365118,0
0.6462857821,0.4683026808,1
0.3273118365,-0.2272771293,1
-0.05552475913,-0.4951186495,0
-1.049858384,-1.114502165,0
-0.5819228919,-0.4720288633,0
1.036715621,0.9503019683,1
0.7352044743,0.3032107093,1
-0.9099880917,-0.09566534776,0
-0.899753872,-0.8824498135,0
-0.2551729331,0.1496636309,1
1.581456295,1.078450282,1
0.5926643478,0.7188268614,1
1.143641923,1.089995175,1
-1.189544157,-0.8761001222,0
-0.3072403892,-0.1360724737,0
-1.627022723,-1.531272806,0
1.930692154,3.258703346,1
-0.5614736915,-0.04024986082,0
0.2354828237,0.3078286666,1
-0.8711937268,-0.9222796947,0
-0.8101408306,-0.5488024025,0
-0.6882632814,-1.266317509,0
-0.7737058543,-0.6498202172,0
-0.7973399669,-0.7427566068,0
-0.1437858307,0.04980030547,0
-1.406974321,-1.862611239,0
1.631842096,2.301054463,1
-1.228913066,-0.9626868206,0
-0.3731878362,-0.5482251578,0
-0.2112583977,-0.1072102409,0
0.01737929877,0.08154876153,1
-1.43931491,-1.200511619,0
-1.13313833,-1.072363305,0
0.8201048601,0.4307817782,1
-1.160921923,-0.9222796947,0
1.32674202,1.392471375,1
1.037756271,0.6905418733,1
1.218440138,1.051319783,1
-0.8869565064,-0.3900601222,0
-1.035515785,-0.7086991721,0
0.7822304643,0.251835935,1
1.221609309,0.9987905194,1
-0.8644058935,-0.4575977469,0
-1.530235322,-1.586111049,0
-0.660961535,-0.4033367492,0
-0.6763342896,-0.5453389345,0
0.8890929276,0.5416127521,1
1.120855196,1.040352135,1
-0.9907783491,-1.233414564,0
1.66478084,1.192744724,1
-1.014247182,-0.5920957516,0
1.370178207,1.176581873,1
-0.2585519834,-0.07026658291,0
-1.800982595,-1.931303353,0
-1.117671129,-1.119697367,0
1.112761741,1.087108952,1
-0.5696685879,-0.6296166543,1
-0.2660236721,-0.7104309061,0
-0.5048230051,-1.069477082,0
-0.8912520278,-0.3935235901,0
-2.075249712,-2.505084541,0
1.346224029,1.126938833,1
0.557471155,1.201980638,1
0.07697441119,-0.2197729487,0
1.521768486,1.576035175,1
0.4427146218,0.9370253412,1
-0.8179780583,-1.440068151,0
1.354118099,1.304730187,1
-1.265755557,-1.706755182,0
1.274381608,0.4556032984,1
1.074037336,0.229900638,1
0.7181080892,-0.7450655854,1
-0.2062038143,0.8221536548,0
-1.187501336,-0.7877816899,0
1.24900725,0.9785869565,1
-0.1391186488,-0.6319256329,0
0.4737119857,0.2449089991,1
1.268599445,1.759021731,1
0.05421566844,-0.6665603122,1
-0.5838021825,-0.3675475806,0
0.7921201328,0.2720394979,1
0.8901886703,0.5889468139,1
1.189583538,1.126361588,1
0.8390429324,0.7546160301,1
-1.155673201,-0.9499874382,0
-0.3348901847,0.01401113682,1
-0.629042453,-0.9730772244,0
0.4653999069,0.1866072889,1
1.192625908,0.1346552699,1
0.7738099481,0.6085731322,1
-0.2751026833,-1.301529433,0
-0.4891083227,-0.1839837801,0
0.1226501804,0.3366908993,1
-0.9509188488,-0.1510808347,0
1.248168609,2.161938501,1
-1.065810929,-1.140478175,0
-0.3629116408,-0.4079547065,0
0.639851245,0.409423726,1
-0.4027685175,0.142736695,0
0.4510643038,-0.6226897184,1
-0.06576335126,0.422700353,0
0.7372840243,0.03017398717,1
-1.777112369,-1.775447296,0
-1.1870431,-0.992126298,0
-0.6372172359,-0.2809608822,0
1.099414318,0.8354302818,1
-0.8983765418,-0.1655119511,0
0.7781010971,1.035156933,1
-0.1506576156,0.1975749373,0
-1.806228693,-1.838366963,0
-0.5694954378,-0.6740644928,0
-0.7520996965,-0.8841815474,0
-0.5985120696,-0.6348118562,0
-0.9996133761,-0.4529797896,0
-1.613474166,-1.642681025,0
0.5213317581,0.5231409231,1
-1.283712445,-1.061972901,0
-1.15769416,-1.471239362,0
-0.716086227,-0.784318222,0
-0.1077347579,0.02786500855,1
1.337056694,1.092304154,1
-1.45382891,-2.953603638,0
-1.351320559,-1.056200455,0
-0.5974469342,-0.7098536614,0
1.428950419,0.7869417308,1
1.757012121,1.792501921,1
1.315530115,0.5514259113,1
-1.184409995,-1.748894042,0
1.380087989,0.7927141773,1
-0.2023026903,-0.2977009773,0
-0.8134368037,-0.205919077,0
0.5254139026,0.03017398717,1
-0.7722664349,-0.4258492908,0
0.2871532588,0.01170215819,1
-0.3511549246,-0.205919077,0
1.030309068,1.161573512,1
1.05702053,0.9681965527,1
-0.9117475764,-0.9471012149,0
0.7202016312,0.6761107569,1
-0.9104130965,-1.216097224,0
1.373082406,1.130402301,1
1.340054464,1.440959926,1
0.09480974485,0.1335007805,0
-0.2873779752,0.1808348423,0
1.019556273,1.411520448,1
0.4590536938,0.7315262438,1
-0.8929511723,-0.6036406448,0
-0.8095557931,-1.193584683,0
-1.690052854,-1.326928198,0
-0.06382634395,-0.2497896708,0
-1.010591791,-1.187234992,0
0.9359116622,1.09057242,1
-0.1602141013,-0.07373005085,0
1.60394307,1.480212562,1
-1.656710093,-1.025606488,0
-0.676458468,-0.5412982219,0
1.171286471,-0.1418449202,1
-0.6759390177,-0.7069674381,0
-0.9288203501,-0.4933869155,0
-0.1673499837,-0.2757656803,0
0.3762931983,1.339942111,1
-0.3183534767,-0.643470526,0
1.985013185,1.001676743,1
-0.5483789974,-1.217251714,0
-0.56650204,-0.6030634001,0
-1.460545909,-1.992491286,0
-0.4903160009,-0.2336268205,0
-0.203502498,0.05499550737,0
-0.3775926695,-0.2590255853,1
0.1961375267,1.073832325,1
0.6783290425,0.04402785891,1
1.104762732,2.172328904,1
0.8646271698,0.2714622532,1
1.295186728,0.8036818258,1
1.694474331,2.384754938,1
1.074455345,1.491757455,1
-0.9098787798,-0.8299205498,0
1.69744849,2.262956315,1
1.24068905,1.29895774,1
0.9798839143,0.6870784053,1
-1.436919667,-0.7404476282,0
0.8764503476,0.5196774552,1
2.281963838,2.755923251,1
1.236850015,1.71803736,1
0.8257331124,0.7234448186,1
0.4930182206,-0.04486781806,0
1.453613813,1.442114415,1
-0.3318924145,0.4694571701,0
-0.9769420829,-1.119120122,0
1.331454676,0.9791642011,1
-1.037663545,-0.801058317,0
0.9599602857,0.9878228709,1
0.5948986835,0.1271510893,1
-1.021860539,-0.2509441601,0
0.8567112374,1.203712372,0
-0.2277758668,-0.1568532813,0
1.421087831,1.611824344,1
-0.6682522031,-0.6596333764,0
-1.094531107,-0.8403109536,0
-0.2009314815,-0.4402804072,0
-1.187197012,-1.553785348,0
1.356801051,0.4405949374,1
-1.373603576,-1.408896939,0
0.5182876396,0.01574287078,0
0.1343701677,-0.2919285307,1
0.1200179492,-0.1637802171,1
-0.7859129355,-0.521094659,0
-0.7872264276,-0.8466606448,0
-1.097589217,-0.7797002647,0
-1.110405822,-1.3321234,0
0.4534254414,0.3903746523,0
-0.4768811281,0.002466243702,0
-1.062743199,0.03306021045,0
1.255378823,0.9087403531,1
-0.5665448903,-0.6440477707,0
0.6046221979,0.567011517,1
0.2188289333,0.01805184941,1
1.224013297,1.259705104,1
-0.4042035645,-0.4073774618,0
0.8277654398,0.2229737022,0
-0.3858120518,-0.9909718087,1
-1.044441759,-0.5603472956,0
0.2376944225,0.09771161189,0
0.5883810693,-0.3998732813,1
1.451494036,0.9029679066,1
-0.05557547987,-0.01773731925,0
1.356015754,1.383812705,1
-1.169552318,-0.346766773,0
-0.004222486572,-0.05583546652,0
0.9080904656,1.548327432,1
-0.5410664669,-0.2024556091,0
1.636788242,1.426528809,1
0.8818346158,0.8059908044,1
1.197022871,1.247005721,1
1.290690947,0.9814731797,1
1.535194614,1.287412847,1
1.37986849,2.215045009,1
0.8607216733,1.815591707,1
0.9371586927,0.9387570752,1
-0.8588720867,-0.5528431151,0
-0.754746794,-1.033687913,0
-0.8248017459,-1.120274612,0
0.7943789544,0.5121732747,1
-0.6919903807,-0.3860194096,0
-0.8338309109,-0.6457795046,0
1.45097546,3.048009047,1
-1.349849658,-1.076404018,0
1.390901999,1.321470282,1
1.470129533,0.3436178352,1
0.338147709,0.2916658162,1
1.78294878,1.162728002,1
-0.8804179043,-1.959588341,0
-0.6506276229,-0.187447248,0
1.00345244,1.206598595,1
-1.389881434,-1.315383305,0
0.309911127,0.3326501867,1
-1.250174672,-1.044655562,0
-0.7347086065,-0.7208213099,0
-1.887607486,-1.994800265,0
-0.1524179748,0.06711764514,0
0.2195189102,1.115971185,1
1.067037,0.5825971227,1
-0.5181162096,-0.1868700034,0
-0.7475654378,-1.278439647,0
-0.3868500778,-0.2451717136,0
0.8787231611,-0.1868700034,1
0.6834107353,0.3465040585,1
-0.9605680311,-0.923434184,0
-0.4389647566,-0.9182389821,0
-1.329100505,-1.051005253,0
-0.5830028937,-0.6983087683,0
0.06452946718,0.9710827759,0
-0.9285055318,-1.157795514,0
-0.31715192,-0.6677148015,0
1.174828178,0.8296578353,1
0.1186703518,-0.2353585544,0
0.2185709572,-0.5303305735,0
-0.2196780394,-0.02697323374,1
-1.351519944,-1.043501072,0
-1.170087509,-0.9384425451,0
-1.362191411,-0.9990532339,0
1.612688898,0.6472485241,1
0.8699694622,0.5698977402,1
1.490927657,1.934504106,1
-0.9668110537,-0.7514152766,0
0.9220360437,0.3136011131,1
-0.8505897407,-0.1949514285,0
0.3665189632,-0.1487718561,1
0.9413003029,0.845243441,1
-0.6433728091,-0.3005872005,0
1.190193062,0.617231802,1
0.7673465527,0.07519907032,1
-1.189703315,-1.481629766,0
0.7920790315,0.3072514219,1
-0.9633672908,-0.5216719037,0
-0.6383191001,-0.7340979369,0
0.4269282308,0.6813059588,1
-1.135964699,-0.5811281032,0
-0.5077184593,-0.3606206447,0
0.3893808964,-0.3069368917,0
0.8129331233,0.8406254837,1
0.7071401679,0.7124771702,1
-0.2979917258,-0.3340673906,1
1.134622377,0.9358708519,1
1.268879283,1.127516078,1
1.423821503,2.007814178,1
-0.8218669394,-0.2671070105,0
-1.069918434,-0.7970176044,0
0.2619310625,0.144468429,0
0.9501309574,0.531799593,1
-0.5342008035,0.374211802,0
-0.1446463342,-0.5464934238,0
-1.224137446,-0.4829965117,0
1.1459777,1.424797075,1
0.2482250961,0.5710522295,1
0.1588770267,0.4250093317,1
1.21956299,1.558140591,1
1.659845188,1.237192562,1
-1.396831923,-1.671543258,0
-0.912684161,-0.9967442553,0
-1.51005634,-1.089680645,0
0.7971957041,0.2616490941,1
0.8375667842,0.8475524196,1
-0.9520784297,-0.906694089,0
-1.186172103,-1.156641025,0
1.496926695,1.108467004,1
-0.5831480599,-0.0743072955,0
-1.743134724,-1.699828246,0
-1.125809184,-0.8789863455,0
-0.05402325054,0.3112921345,0
-1.489272208,-1.151445823,0
0.3577643898,0.2581856262,1
1.149482677,0.9191307569,1
0.5321413957,0.3453495692,1
1.210827655,1.247005721,1
1.214647451,2.615075555,1
-0.9158988061,-0.6509747065,0
-0.6519227506,-0.3508074856,0
0.1746625432,0.7979093792,1
0.3500530893,0.3586261963,1
-1.068049637,-1.208593044,0
-0.7875639829,-1.180308056,0
1.697079453,1.596238738,1
-0.5403196478,-0.330026678,0
-1.068761476,-0.5765101459,0
0.1087404565,-0.2313178418,1
-0.7839601873,-0.4587522362,0
-0.2291374561,-0.01427385131,0
1.165890835,1.293185294,1
-1.132887349,-0.9159300035,0
-1.587338122,-0.71216264,0
-1.091922487,-0.7768140415,0
0.6462639198,0.4492536072,1
-0.1695283518,-0.467410906,0
1.168603519,1.419024629,1
-0.6685241712,-0.3611978894,0
-0.05181602415,0.1404277164,0
1.449201983,0.8533248662,1
1.257489855,1.350332515,1
1.33618832,1.490025721,1
0.06856876142,0.5087098067,0
-1.425983227,-1.397929291,0
-0.4629372989,0.8510158875,0
-1.387137267,-1.209747533,0
-0.7217520826,-0.7970176044,0
1.269306911,1.331283441,1
-0.5625624383,-0.05641271118,0
-1.317878106,-0.6157627825,0
-0.5458499567,-0.4460528538,0
-0.7239776734,-0.5239808823,0
-0.1580803325,-0.5158994571,1
-0.5344500347,-1.032533424,0
0.3950931003,0.722867574,1
0.9309550223,0.6870784053,1
0.211186718,-0.1141371767,1
-0.5932694697,-0.6688692909,0
-0.9465734812,-0.5285988395,0
-0.4022272049,-0.5101270105,1
-1.778164387,-2.122948579,0
-1.815511462,-1.591306251,0
0.1097531222,0.2974382628,1
-0.4659691745,-0.1124054428,0
-0.6267197932,-0.589786773,0
1.558110766,1.259705104,1
-0.7667247575,-1.258236084,0
-1.102320237,-0.7190895759,0
-0.4051795014,-0.2284316186,0
-0.7383570013,-0.1510808347,0
-0.8063883708,-1.25650435,0
-0.1814459751,0.01862909406,0
0.5004977797,0.4844655312,1
-1.11432531,-0.8778318562,0
1.449903329,1.667817075,1
1.341382822,1.275867954,1
-1.009821361,-1.187812236,1
-0.3463784307,-0.1730161316,0
-1.015867622,-1.374839505,0
0.2539504175,0.01401113682,1
0.02893313197,-0.3762062504,0
0.8020290402,0.9393343199,1
-0.6859493665,-0.661942355,0
1.11617752,1.439228192,1
1.57837982,1.464049712,1
2.15667051,0.9387570752,1
1.787485662,1.840990472,1
-0.4252194379,-0.2168867255,0
1.282789007,0.7823237735,1
0.4348511592,0.02497878527,1
-1.052117205,-0.8022128063,0
-0.7736498866,-0.5765101459,0
-0.727489647,-0.4102636851,0
0.4013098881,0.3488130371,1
-0.6282414152,-0.4016050153,0
0.7953828751,0.9145127997,1
-0.3952767155,-0.2163094808,0
0.1312079923,-0.4916551816,0
-0.6731913532,0.003043488358,0
-0.4546094793,-0.6180717612,0
1.049735109,1.184663299,1
1.510885391,1.825404866,1
-0.5284518707,-0.8316522838,0
0.07164611073,0.5242954124,0
-0.9933423696,-1.037151381,0
-0.6669623224,-0.256139362,0
-1.096983192,-0.7664236377,0
1.153815802,0.4394404481,1
1.876980647,1.93623584,1
-1.162142718,-0.3894828775,0
-1.231273329,-0.8766773669,0
1.392751556,1.259705104,1
-0.6282571561,-0.6527064405,0
1.975858092,2.091514653,1
0.3069054864,0.317064581,0
0.8646201738,0.2443317544,1
-1.14627325,-1.21551998,0
0.8020124248,0.6732245336,1
-0.6067192089,-0.448939077,0
-0.9258418188,-0.8564738039,0
-0.3257412138,-0.5615017849,0
-0.4765050951,-0.4806875331,0
1.220208367,1.252200923,1
-0.3434611141,-0.8657097184,0
-1.116460828,-0.7739278182,0
-1.158158517,-1.337318602,0
-0.4184403496,0.4573350324,0
-0.09131435782,-0.3894828775,1
-0.7045079079,-0.5401437326,0
-1.304869112,-1.562444018,0
-0.7810122633,-1.374839505,0
1.67130545,1.4005528,1
-0.2897592262,-0.6342346115,0
-0.2993611856,-0.4668336614,1
0.2859455806,0.3459268138,0
-1.155823615,-0.8189529013,0
0.450266764,0.05903621996,1
-0.9198978736,-0.2555621174,0
-0.02532493504,0.2558766475,0
-0.8388172837,-1.022720265,0
0.6511374826,0.9999450087,1
1.134435235,1.262591327,1
-0.368287164,-0.3715882932,0
-1.264831215,-0.9534509061,0
0.5518175422,-0.01485109597,0
-1.09878028,-1.387538887,0
-0.956308364,-0.7883589346,0
0.2261309699,-0.3438805497,1
0.9749342704,1.130979546,1
1.899924782,2.025131517,1
0.6118324124,0.5277588804,1
1.945512227,1.178313607,1
0.2934435042,-0.02755047839,0
1.349875047,1.459431755,1
0.08747797543,0.08905294205,0
0.2381168038,0.1767941297,0
-1.165575113,-0.7531470106,0
1.511015691,1.52581489,1
-1.386101865,-1.320578507,0
0.09124442711,0.05210928409,1
-0.9453413172,-0.7577649678,0
-0.4605954003,0.05210928409,0
0.5585231729,-0.1984148965,0
0.02314921941,-0.4079547065,0
0.6669238736,1.040929379,1
2.155189989,1.417292895,1
0.896804228,0.9514564576,1
-1.017052563,-1.052736987,0
-0.5624050291,-0.4241175568,0
-1.463231484,-1.414092141,0
1.230426846,0.9785869565,1
0.9843840677,0.2223964575,1
-0.7547240572,-0.4679881507,0
-0.4551140631,-0.6942680557,0
-0.6971857579,-0.4581749915,1
1.610967891,0.8417799731,1
-0.1254249253,-0.5609245402,0
1.287024188,1.435187479,1
0.2079152307,0.2593401155,1
-0.09359241833,-0.4916551816,0
-0.9461021282,-0.4495163217,0
0.9406094515,0.3736345573,1
2.030299803,2.223126434,1
-0.5717927372,-1.346554517,0
-1.476160899,-0.9494101935,0
-1.049478853,-0.92170245,0
0.8391618638,0.8914230134,1
-0.4435086347,-0.7854727113,0
1.807122456,2.200613893,1
1.05961953,0.7805920396,1
-0.06174941738,-0.4766468205,0
-1.342050908,-0.7912451579,0
-1.659776074,-1.303838412,0
-0.6897166927,-1.318269528,0
0.6544456987,0.2899340822,1
1.853599263,1.668971565,1
-0.2407096537,-0.3542709535,0
-0.2809198267,0.1173379302,0
0.444665621,-0.4229630675,1
1.653666004,2.038408144,1
0.6888361048,0.1219558874,1
-1.212977136,-2.049638507,0
-0.538281199,-0.8258798372,0
-0.2968295215,0.2356730846,0
0.6457278541,0.5502714219,1
1.442235753,1.341673845,1
1.475469202,1.370536078,1
-0.09653247186,-0.6157627825,0
0.7007231207,0.1433139397,1
1.188869076,1.1898585,1
-0.04217646137,-0.005037936822,0
0.6959877281,0.3770980252,1
1.10058964,-0.2376675331,1
0.03755915458,0.5583528471,0
-0.7506322932,-0.2515214048,0
-1.576814445,-1.537045253,0
0.7364147759,0.6766880015,1
-1.423945653,-1.154909291,0
-1.123584467,-1.191275704,0
-0.6885212575,-0.5666969868,0
1.673784645,1.320315793,1
1.447766936,1.795388144,1
1.632246988,1.238924296,1
-0.612507494,-0.4010277706,0
1.908920717,2.695889807,1
0.4972621468,0.3493902818,1
2.054097447,1.8865928,1
-0.8347333902,-0.1043240176,0
-2.348449071,-2.402912237,0
1.180016559,0.4221231084,1
-1.707143117,-0.8062535189,0
0.3773251028,-0.4443211198,1
-0.9095272326,-0.3715882932,0
1.081067404,1.326665484,1
-1.224823925,-0.9794269156,0
-0.8841896029,-0.5822825925,0
1.126746672,1.158110044,1
1.427369331,1.647613512,1
0.7015836242,-0.2347813098,0
1.176942707,1.249891945,1
-1.183887047,-1.434872949,0
0.9920927446,1.579498643,1
0.04129937141,-0.8154894334,0
1.232030671,1.023034795,1
-1.06782839,-1.04696454,0
1.483959678,0.9243259588,1
-1.224862403,-0.6030634001,0
1.453760728,1.234306339,1
-0.04627784479,-0.1839837801,0
1.307114846,1.139060971,1
0.4079184499,-0.008501404756,1
-0.366657979,-0.09451085845,0
0.523167324,0.3286094742,1
-1.360556105,-0.8922629726,0
1.082898598,2.274501208,1
0.3769280819,0.5191002105,1
-0.3179319699,-0.1349179843,0
-0.249873491,-0.5349485307,0
1.405458849,0.9289439161,1
0.8831288689,0.5739384528,1
0.9106116358,1.050742538,1
-0.7358804303,-0.6636740889,0
1.38278056,1.419601873,1
1.179435894,1.099808334,1
-0.7706328774,0.07577631497,0
1.216448912,2.038408144,1
-1.017744289,-0.995589766,0
1.458113966,1.222761446,1
-1.049610902,-0.8247253479,0
1.358853491,1.244696743,1
0.516035814,0.4065375027,1
-0.2012078221,-0.398718792,0
-0.93749447,-1.144518887,0
-0.8367342356,-0.7006177469,0
-0.61857999,0.1202241535,0
-0.3498204446,0.3730573126,0
-0.2926800408,-0.08238872068,0
-1.051877594,-0.8841815474,0
-1.129229335,-0.6983087683,0
-0.6053549961,-0.4662564167,0
-0.2239683138,0.6530209707,0
-1.017636726,-0.7594967018,0
1.483119287,1.816746196,1
-0.7510100752,-0.07142107222,0
-0.7317466906,-0.5280215949,0
-0.4015853253,0.07635355963,0
0.3362561754,0.7788603056,1
0.6773356158,1.387276173,1
-0.2562398175,0.1104109943,1
-1.128315487,-1.141632664,0
-0.3373894925,-0.539566488,1
0.2179693043,-0.3323356566,1
1.439046468,1.012067146,1
-0.6589038473,-0.1862927587,0
1.076529648,1.294917028,1
2.023703485,2.495008667,1
0.5867072851,0.6628341298,1
1.549236387,1.633759641,1
0.5383048393,0.7113226809,1
-0.9186499686,-0.7693098609,0
0.1012932537,-0.1360724737,0
-0.4394221177,-0.1458856328,0
1.841832928,1.954130425,1
0.1413836208,-0.05121750928,1
0.4483559916,-0.1932196946,1
0.2817584967,-0.2861560841,1
-1.043927556,-1.293448008,0
-1.098915827,-1.085062688,0
-0.6024796552,-0.6729100034,0
0.2496234143,1.045547337,1
-1.169575055,-0.9528736614,0
0.4916951091,0.5768246761,0
-1.14603189,-0.9834676282,0
-0.6708853088,-0.5620790296,0
-0.1871415636,0.04864581616,0
-0.7872701524,-0.4270037801,0
-1.230417198,-0.6036406448,0
-1.138351197,-0.7727733289,0
-0.5392195326,-0.0431360841,0
0.383749146,-0.1672436851,0
-0.5297085206,-0.8385792196,0
1.107410704,1.53447356,1
-0.813857436,-0.8212618799,0
-1.114543059,-0.5245581269,0
-0.6336457967,-0.5834370818,0
-1.097876052,-0.9344018325,0
0.541222156,1.366495365,1
-0.7618345792,-0.2988554666,0
-0.000190188289,0.1848755549,1
-0.7179165458,-0.992126298,0
-1.288906073,-0.8189529013,0
1.243831986,2.422853085,1
-0.9832541907,-1.460271714,0
-0.3608539531,-0.09681983707,0
-0.5260059071,-0.6492429726,0
0.6824715272,0.03883265701,1
-0.2835791672,-0.1961059179,0
-0.8905226986,-0.6400070581,0
1.41100315,1.091726909,1
-0.3768843282,-0.7439110961,0
1.166696245,0.5577756025,1
1.928130757,1.501570614,1
-0.07072611265,-0.2520986495,0
1.370915406,1.50849755,1
-1.484066337,-1.684819885,0
-0.6392040895,0.1808348423,0
-1.588634999,-1.554362593,0
-1.381418942,-0.8766773669,0
-0.06789274756,-0.3190590295,0
1.622951102,2.250256933,1
0.1281227726,0.5825971227,0
1.097647837,1.040929379,1
1.498967768,1.271249997,1
0.05824971572,0.8019500918,1
1.081697916,1.381503726,1
-0.5737087566,-1.066590859,0
0.1467503991,0.004197977669,0
-1.234325318,-1.55898055,0
-1.19141995,-0.6942680557,0
-0.4581905379,0.2466407331,0
0.08675651672,0.8042590704,1
1.338784696,1.713419403,1
-1.154368454,-0.4200768443,0
-1.07243698,-1.431986726,0
-0.8296796813,-0.2861560841,0
0.2378990545,0.3759435359,1
0.04273266936,-0.7196668206,1
